month,county,pid
2019-05-01,Zavala,0.0
2019-06-01,Anderson,3.0
2019-06-01,Andrews,1.0
2019-06-01,Angelina,8.0
2019-06-01,Aransas,1.0
2019-06-01,Archer,0.0
2019-06-01,Armstrong,0.0
2019-06-01,Atascosa,2.0
2019-06-01,Austin,1.0
2019-06-01,Bailey,1.0
2019-06-01,Bandera,2.0
2019-06-01,Bastrop,4.0
2019-06-01,Baylor,1.0
2019-06-01,Bee,1.0
2019-06-01,Bell,9.0
2019-06-01,Bexar,52.0
2019-06-01,Blanco,0.0
2019-06-01,Borden,0.0
2019-06-01,Bosque,3.0
2019-06-01,Bowie,7.0
2019-06-01,Brazoria,10.0
2019-06-01,Brazos,5.0
2019-06-01,Brewster,1.0
2019-06-01,Briscoe,0.0
2019-06-01,Brooks,1.0
2019-06-01,Brown,5.0
2019-06-01,Burleson,0.0
2019-06-01,Burnet,3.0
2019-06-01,Caldwell,5.0
2019-06-01,Calhoun,1.0
2019-06-01,Callahan,2.0
2019-06-01,Cameron,12.0
2019-06-01,Camp,2.0
2019-06-01,Carson,0.0
2019-06-01,Cass,5.0
2019-06-01,Castro,1.0
2019-06-01,Chambers,0.0
2019-06-01,Cherokee,6.0
2019-06-01,Childress,1.0
2019-06-01,Clay,2.0
2019-06-01,Cochran,0.0
2019-06-01,Coke,1.0
2019-06-01,Coleman,3.0
2019-06-01,Collin,26.0
2019-06-01,Collingsworth,0.0
2019-06-01,Colorado,4.0
2019-06-01,Comal,6.0
2019-06-01,Comanche,3.0
2019-06-01,Concho,2.0
2019-06-01,Cooke,5.0
2019-06-01,Coryell,4.0
2019-06-01,Cottle,0.0
2019-06-01,Crane,1.0
2019-06-01,Crockett,0.0
2019-06-01,Crosby,0.0
2019-06-01,Culberson,0.0
2019-06-01,Dallam,1.0
2019-06-01,Dallas,70.0
2019-06-01,Dawson,0.0
2019-06-01,Deaf Smith,2.0
2019-06-01,Delta,1.0
2019-06-01,Denton,17.0
2019-06-01,DeWitt,2.0
2019-06-01,Dickens,0.0
2019-06-01,Dimmit,1.0
2019-06-01,Donley,0.0
2019-06-01,Duval,1.0
2019-06-01,Eastland,3.0
2019-06-01,Ector,5.0
2019-06-01,Edwards,0.0
2019-06-01,Ellis,6.0
2019-06-01,El Paso,19.0
2019-06-01,Erath,2.0
2019-06-01,Falls,2.0
2019-06-01,Fannin,6.0
2019-06-01,Fayette,5.0
2019-06-01,Fisher,0.0
2019-06-01,Floyd,1.0
2019-06-01,Foard,0.0
2019-06-01,Fort Bend,17.0
2019-06-01,Franklin,1.0
2019-06-01,Freestone,3.0
2019-06-01,Frio,1.0
2019-06-01,Gaines,0.0
2019-06-01,Galveston,13.0
2019-06-01,Garza,1.0
2019-06-01,Gillespie,4.0
2019-06-01,Glasscock,0.0
2019-06-01,Goliad,1.0
2019-06-01,Gonzales,2.0
2019-06-01,Gray,3.0
2019-06-01,Grayson,9.0
2019-06-01,Gregg,11.0
2019-06-01,Grimes,3.0
2019-06-01,Guadalupe,4.0
2019-06-01,Hale,3.0
2019-06-01,Hall,0.0
2019-06-01,Hamilton,3.0
2019-06-01,Hansford,0.0
2019-06-01,Hardeman,0.0
2019-06-01,Hardin,5.0
2019-06-01,Harris,105.0
2019-06-01,Harrison,3.0
2019-06-01,Hartley,0.0
2019-06-01,Haskell,1.0
2019-06-01,Hays,5.0
2019-06-01,Hemphill,0.0
2019-06-01,Henderson,6.0
2019-06-01,Hidalgo,20.0
2019-06-01,Hill,5.0
2019-06-01,Hockley,2.0
2019-06-01,Hood,4.0
2019-06-01,Hopkins,3.0
2019-06-01,Houston,3.0
2019-06-01,Howard,2.0
2019-06-01,Hudspeth,0.0
2019-06-01,Hunt,5.0
2019-06-01,Hutchinson,1.0
2019-06-01,Irion,0.0
2019-06-01,Jack,1.0
2019-06-01,Jackson,3.0
2019-06-01,Jasper,2.0
2019-06-01,Jeff Davis,0.0
2019-06-01,Jefferson,12.0
2019-06-01,Jim Hogg,0.0
2019-06-01,Jim Wells,2.0
2019-06-01,Johnson,7.0
2019-06-01,Jones,1.0
2019-06-01,Karnes,0.0
2019-06-01,Kaufman,6.0
2019-06-01,Kendall,4.0
2019-06-01,Kenedy,0.0
2019-06-01,Kent,0.0
2019-06-01,Kerr,7.0
2019-06-01,Kimble,1.0
2019-06-01,King,0.0
2019-06-01,Kinney,0.0
2019-06-01,Kleberg,1.0
2019-06-01,Knox,0.0
2019-06-01,Lamar,5.0
2019-06-01,Lamb,2.0
2019-06-01,Lampasas,2.0
2019-06-01,La Salle,1.0
2019-06-01,Lavaca,5.0
2019-06-01,Lee,1.0
2019-06-01,Leon,1.0
2019-06-01,Liberty,4.0
2019-06-01,Limestone,6.0
2019-06-01,Lipscomb,0.0
2019-06-01,Live Oak,1.0
2019-06-01,Llano,2.0
2019-06-01,Loving,0.0
2019-06-01,Lubbock,11.0
2019-06-01,Lynn,1.0
2019-06-01,McCulloch,0.0
2019-06-01,McLennan,12.0
2019-06-01,McMullen,0.0
2019-06-01,Madison,2.0
2019-06-01,Marion,1.0
2019-06-01,Martin,0.0
2019-06-01,Mason,0.0
2019-06-01,Matagorda,4.0
2019-06-01,Maverick,2.0
2019-06-01,Medina,3.0
2019-06-01,Menard,0.0
2019-06-01,Midland,4.0
2019-06-01,Milam,1.0
2019-06-01,Mills,1.0
2019-06-01,Mitchell,0.0
2019-06-01,Montague,2.0
2019-06-01,Montgomery,10.0
2019-06-01,Moore,1.0
2019-06-01,Morris,1.0
2019-06-01,Motley,0.0
2019-06-01,Nacogdoches,6.0
2019-06-01,Navarro,4.0
2019-06-01,Newton,1.0
2019-06-01,Nolan,1.0
2019-06-01,Nueces,12.0
2019-06-01,Ochiltree,0.0
2019-06-01,Oldham,0.0
2019-06-01,Orange,3.0
2019-06-01,Palo Pinto,3.0
2019-06-01,Panola,2.0
2019-06-01,Parker,8.0
2019-06-01,Parmer,1.0
2019-06-01,Pecos,1.0
2019-06-01,Polk,4.0
2019-06-01,Potter,6.0
2019-06-01,Presidio,0.0
2019-06-01,Rains,1.0
2019-06-01,Randall,3.0
2019-06-01,Reagan,0.0
2019-06-01,Real,0.0
2019-06-01,Red River,2.0
2019-06-01,Reeves,0.0
2019-06-01,Refugio,1.0
2019-06-01,Roberts,0.0
2019-06-01,Robertson,2.0
2019-06-01,Rockwall,5.0
2019-06-01,Runnels,1.0
2019-06-01,Rusk,3.0
2019-06-01,Sabine,2.0
2019-06-01,San Augustine,3.0
2019-06-01,San Jacinto,1.0
2019-06-01,San Patricio,2.0
2019-06-01,San Saba,0.0
2019-06-01,Schleicher,0.0
2019-06-01,Scurry,3.0
2019-06-01,Shackelford,0.0
2019-06-01,Shelby,3.0
2019-06-01,Sherman,0.0
2019-06-01,Smith,12.0
2019-06-01,Somervell,2.0
2019-06-01,Starr,2.0
2019-06-01,Stephens,2.0
2019-06-01,Sterling,1.0
2019-06-01,Stonewall,1.0
2019-06-01,Sutton,0.0
2019-06-01,Swisher,1.0
2019-06-01,Tarrant,65.0
2019-06-01,Taylor,7.0
2019-06-01,Terrell,0.0
2019-06-01,Terry,2.0
2019-06-01,Throckmorton,0.0
2019-06-01,Titus,3.0
2019-06-01,Tom Green,5.0
2019-06-01,Travis,24.0
2019-06-01,Trinity,3.0
2019-06-01,Tyler,2.0
2019-06-01,Upshur,2.0
2019-06-01,Upton,1.0
2019-06-01,Uvalde,3.0
2019-06-01,Val Verde,3.0
2019-06-01,Van Zandt,4.0
2019-06-01,Victoria,5.0
2019-06-01,Walker,2.0
2019-06-01,Waller,1.0
2019-06-01,Ward,1.0
2019-06-01,Washington,4.0
2019-06-01,Webb,5.0
2019-06-01,Wharton,4.0
2019-06-01,Wheeler,2.0
2019-06-01,Wichita,11.0
2019-06-01,Wilbarger,1.0
2019-06-01,Willacy,1.0
2019-06-01,Williamson,14.0
2019-06-01,Wilson,3.0
2019-06-01,Winkler,1.0
2019-06-01,Wise,3.0
2019-06-01,Wood,6.0
2019-06-01,Yoakum,1.0
2019-06-01,Young,4.0
2019-06-01,Zapata,0.0
2019-06-01,Zavala,0.0
2019-07-01,Anderson,3.0
2019-07-01,Andrews,1.0
2019-07-01,Angelina,8.0
2019-07-01,Aransas,2.0
2019-07-01,Archer,0.0
2019-07-01,Armstrong,0.0
2019-07-01,Atascosa,5.0
2019-07-01,Austin,1.0
2019-07-01,Bailey,1.0
2019-07-01,Bandera,2.0
2019-07-01,Bastrop,4.0
2019-07-01,Baylor,1.0
2019-07-01,Bee,1.0
2019-07-01,Bell,11.0
2019-07-01,Bexar,56.0
2019-07-01,Blanco,0.0
2019-07-01,Borden,0.0
2019-07-01,Bosque,3.0
2019-07-01,Bowie,7.0
2019-07-01,Brazoria,8.0
2019-07-01,Brazos,5.0
2019-07-01,Brewster,0.0
2019-07-01,Briscoe,0.0
2019-07-01,Brooks,1.0
2019-07-01,Brown,4.0
2019-07-01,Burleson,1.0
2019-07-01,Burnet,2.0
2019-07-01,Caldwell,5.0
2019-07-01,Calhoun,2.0
2019-07-01,Callahan,0.0
2019-07-01,Cameron,12.0
2019-07-01,Camp,2.0
2019-07-01,Carson,0.0
2019-07-01,Cass,4.0
2019-07-01,Castro,1.0
2019-07-01,Chambers,0.0
2019-07-01,Cherokee,7.0
2019-07-01,Childress,0.0
2019-07-01,Clay,0.0
2019-07-01,Cochran,0.0
2019-07-01,Coke,1.0
2019-07-01,Coleman,2.0
2019-07-01,Collin,27.0
2019-07-01,Collingsworth,2.0
2019-07-01,Colorado,4.0
2019-07-01,Comal,6.0
2019-07-01,Comanche,2.0
2019-07-01,Concho,2.0
2019-07-01,Cooke,4.0
2019-07-01,Coryell,2.0
2019-07-01,Cottle,0.0
2019-07-01,Crane,0.0
2019-07-01,Crockett,0.0
2019-07-01,Crosby,0.0
2019-07-01,Culberson,0.0
2019-07-01,Dallam,1.0
2019-07-01,Dallas,71.0
2019-07-01,Dawson,0.0
2019-07-01,Deaf Smith,0.0
2019-07-01,Delta,1.0
2019-07-01,Denton,17.0
2019-07-01,DeWitt,1.0
2019-07-01,Dickens,0.0
2019-07-01,Dimmit,2.0
2019-07-01,Donley,0.0
2019-07-01,Duval,1.0
2019-07-01,Eastland,4.0
2019-07-01,Ector,5.0
2019-07-01,Edwards,0.0
2019-07-01,Ellis,6.0
2019-07-01,El Paso,19.0
2019-07-01,Erath,2.0
2019-07-01,Falls,2.0
2019-07-01,Fannin,5.0
2019-07-01,Fayette,5.0
2019-07-01,Fisher,0.0
2019-07-01,Floyd,1.0
2019-07-01,Foard,0.0
2019-07-01,Fort Bend,18.0
2019-07-01,Franklin,1.0
2019-07-01,Freestone,2.0
2019-07-01,Frio,0.0
2019-07-01,Gaines,1.0
2019-07-01,Galveston,13.0
2019-07-01,Garza,1.0
2019-07-01,Gillespie,4.0
2019-07-01,Glasscock,0.0
2019-07-01,Goliad,1.0
2019-07-01,Gonzales,2.0
2019-07-01,Gray,3.0
2019-07-01,Grayson,10.0
2019-07-01,Gregg,12.0
2019-07-01,Grimes,3.0
2019-07-01,Guadalupe,5.0
2019-07-01,Hale,3.0
2019-07-01,Hall,0.0
2019-07-01,Hamilton,3.0
2019-07-01,Hansford,0.0
2019-07-01,Hardeman,0.0
2019-07-01,Hardin,4.0
2019-07-01,Harris,105.0
2019-07-01,Harrison,3.0
2019-07-01,Hartley,0.0
2019-07-01,Haskell,1.0
2019-07-01,Hays,5.0
2019-07-01,Hemphill,0.0
2019-07-01,Henderson,6.0
2019-07-01,Hidalgo,21.0
2019-07-01,Hill,3.0
2019-07-01,Hockley,2.0
2019-07-01,Hood,4.0
2019-07-01,Hopkins,3.0
2019-07-01,Houston,3.0
2019-07-01,Howard,2.0
2019-07-01,Hudspeth,0.0
2019-07-01,Hunt,4.0
2019-07-01,Hutchinson,1.0
2019-07-01,Irion,0.0
2019-07-01,Jack,0.0
2019-07-01,Jackson,2.0
2019-07-01,Jasper,2.0
2019-07-01,Jeff Davis,0.0
2019-07-01,Jefferson,12.0
2019-07-01,Jim Hogg,0.0
2019-07-01,Jim Wells,2.0
2019-07-01,Johnson,7.0
2019-07-01,Jones,1.0
2019-07-01,Karnes,1.0
2019-07-01,Kaufman,5.0
2019-07-01,Kendall,5.0
2019-07-01,Kenedy,0.0
2019-07-01,Kent,0.0
2019-07-01,Kerr,7.0
2019-07-01,Kimble,1.0
2019-07-01,King,0.0
2019-07-01,Kinney,0.0
2019-07-01,Kleberg,1.0
2019-07-01,Knox,0.0
2019-07-01,Lamar,5.0
2019-07-01,Lamb,2.0
2019-07-01,Lampasas,3.0
2019-07-01,La Salle,1.0
2019-07-01,Lavaca,6.0
2019-07-01,Lee,1.0
2019-07-01,Leon,1.0
2019-07-01,Liberty,4.0
2019-07-01,Limestone,7.0
2019-07-01,Lipscomb,0.0
2019-07-01,Live Oak,1.0
2019-07-01,Llano,2.0
2019-07-01,Loving,0.0
2019-07-01,Lubbock,11.0
2019-07-01,Lynn,1.0
2019-07-01,McCulloch,0.0
2019-07-01,McLennan,13.0
2019-07-01,McMullen,0.0
2019-07-01,Madison,2.0
2019-07-01,Marion,2.0
2019-07-01,Martin,0.0
2019-07-01,Mason,0.0
2019-07-01,Matagorda,4.0
2019-07-01,Maverick,2.0
2019-07-01,Medina,2.0
2019-07-01,Menard,0.0
2019-07-01,Midland,3.0
2019-07-01,Milam,1.0
2019-07-01,Mills,0.0
2019-07-01,Mitchell,1.0
2019-07-01,Montague,2.0
2019-07-01,Montgomery,9.0
2019-07-01,Moore,2.0
2019-07-01,Morris,1.0
2019-07-01,Motley,0.0
2019-07-01,Nacogdoches,7.0
2019-07-01,Navarro,4.0
2019-07-01,Newton,1.0
2019-07-01,Nolan,2.0
2019-07-01,Nueces,15.0
2019-07-01,Ochiltree,0.0
2019-07-01,Oldham,0.0
2019-07-01,Orange,3.0
2019-07-01,Palo Pinto,3.0
2019-07-01,Panola,3.0
2019-07-01,Parker,8.0
2019-07-01,Parmer,2.0
2019-07-01,Pecos,1.0
2019-07-01,Polk,4.0
2019-07-01,Potter,5.0
2019-07-01,Presidio,0.0
2019-07-01,Rains,1.0
2019-07-01,Randall,2.0
2019-07-01,Reagan,0.0
2019-07-01,Real,0.0
2019-07-01,Red River,2.0
2019-07-01,Reeves,1.0
2019-07-01,Refugio,0.0
2019-07-01,Roberts,0.0
2019-07-01,Robertson,2.0
2019-07-01,Rockwall,6.0
2019-07-01,Runnels,1.0
2019-07-01,Rusk,3.0
2019-07-01,Sabine,2.0
2019-07-01,San Augustine,3.0
2019-07-01,San Jacinto,1.0
2019-07-01,San Patricio,2.0
2019-07-01,San Saba,0.0
2019-07-01,Schleicher,0.0
2019-07-01,Scurry,3.0
2019-07-01,Shackelford,0.0
2019-07-01,Shelby,3.0
2019-07-01,Sherman,0.0
2019-07-01,Smith,13.0
2019-07-01,Somervell,2.0
2019-07-01,Starr,2.0
2019-07-01,Stephens,1.0
2019-07-01,Sterling,1.0
2019-07-01,Stonewall,1.0
2019-07-01,Sutton,0.0
2019-07-01,Swisher,2.0
2019-07-01,Tarrant,64.0
2019-07-01,Taylor,6.0
2019-07-01,Terrell,0.0
2019-07-01,Terry,1.0
2019-07-01,Throckmorton,0.0
2019-07-01,Titus,3.0
2019-07-01,Tom Green,5.0
2019-07-01,Travis,25.0
2019-07-01,Trinity,3.0
2019-07-01,Tyler,2.0
2019-07-01,Upshur,2.0
2019-07-01,Upton,0.0
2019-07-01,Uvalde,3.0
2019-07-01,Val Verde,3.0
2019-07-01,Van Zandt,4.0
2019-07-01,Victoria,4.0
2019-07-01,Walker,3.0
2019-07-01,Waller,0.0
2019-07-01,Ward,0.0
2019-07-01,Washington,4.0
2019-07-01,Webb,5.0
2019-07-01,Wharton,4.0
2019-07-01,Wheeler,0.0
2019-07-01,Wichita,9.0
2019-07-01,Wilbarger,2.0
2019-07-01,Willacy,1.0
2019-07-01,Williamson,15.0
2019-07-01,Wilson,1.0
2019-07-01,Winkler,1.0
2019-07-01,Wise,3.0
2019-07-01,Wood,7.0
2019-07-01,Yoakum,1.0
2019-07-01,Young,3.0
2019-07-01,Zapata,0.0
2019-07-01,Zavala,0.0
2019-08-01,Anderson,4.0
2019-08-01,Andrews,0.0
2019-08-01,Angelina,8.0
2019-08-01,Aransas,2.0
2019-08-01,Archer,0.0
2019-08-01,Armstrong,0.0
2019-08-01,Atascosa,5.0
2019-08-01,Austin,2.0
2019-08-01,Bailey,1.0
2019-08-01,Bandera,1.0
2019-08-01,Bastrop,4.0
2019-08-01,Baylor,1.0
2019-08-01,Bee,2.0
2019-08-01,Bell,11.0
2019-08-01,Bexar,54.0
2019-08-01,Blanco,0.0
2019-08-01,Borden,0.0
2019-08-01,Bosque,3.0
2019-08-01,Bowie,7.0
2019-08-01,Brazoria,8.0
2019-08-01,Brazos,6.0
2019-08-01,Brewster,0.0
2019-08-01,Briscoe,0.0
2019-08-01,Brooks,0.0
2019-08-01,Brown,6.0
2019-08-01,Burleson,1.0
2019-08-01,Burnet,3.0
2019-08-01,Caldwell,5.0
2019-08-01,Calhoun,2.0
2019-08-01,Callahan,1.0
2019-08-01,Cameron,12.0
2019-08-01,Camp,2.0
2019-08-01,Carson,0.0
2019-08-01,Cass,4.0
2019-08-01,Castro,1.0
2019-08-01,Chambers,0.0
2019-08-01,Cherokee,8.0
2019-08-01,Childress,0.0
2019-08-01,Clay,1.0
2019-08-01,Cochran,0.0
2019-08-01,Coke,1.0
2019-08-01,Coleman,2.0
2019-08-01,Collin,26.0
2019-08-01,Collingsworth,1.0
2019-08-01,Colorado,4.0
2019-08-01,Comal,6.0
2019-08-01,Comanche,2.0
2019-08-01,Concho,2.0
2019-08-01,Cooke,4.0
2019-08-01,Coryell,2.0
2019-08-01,Cottle,0.0
2019-08-01,Crane,0.0
2019-08-01,Crockett,0.0
2019-08-01,Crosby,0.0
2019-08-01,Culberson,0.0
2019-08-01,Dallam,1.0
2019-08-01,Dallas,69.0
2019-08-01,Dawson,1.0
2019-08-01,Deaf Smith,1.0
2019-08-01,Delta,1.0
2019-08-01,Denton,16.0
2019-08-01,DeWitt,1.0
2019-08-01,Dickens,0.0
2019-08-01,Dimmit,2.0
2019-08-01,Donley,0.0
2019-08-01,Duval,1.0
2019-08-01,Eastland,4.0
2019-08-01,Ector,5.0
2019-08-01,Edwards,0.0
2019-08-01,Ellis,7.0
2019-08-01,El Paso,19.0
2019-08-01,Erath,2.0
2019-08-01,Falls,2.0
2019-08-01,Fannin,7.0
2019-08-01,Fayette,5.0
2019-08-01,Fisher,0.0
2019-08-01,Floyd,1.0
2019-08-01,Foard,0.0
2019-08-01,Fort Bend,18.0
2019-08-01,Franklin,0.0
2019-08-01,Freestone,2.0
2019-08-01,Frio,0.0
2019-08-01,Gaines,1.0
2019-08-01,Galveston,13.0
2019-08-01,Garza,1.0
2019-08-01,Gillespie,4.0
2019-08-01,Glasscock,0.0
2019-08-01,Goliad,1.0
2019-08-01,Gonzales,2.0
2019-08-01,Gray,0.0
2019-08-01,Grayson,10.0
2019-08-01,Gregg,12.0
2019-08-01,Grimes,2.0
2019-08-01,Guadalupe,7.0
2019-08-01,Hale,2.0
2019-08-01,Hall,0.0
2019-08-01,Hamilton,3.0
2019-08-01,Hansford,0.0
2019-08-01,Hardeman,0.0
2019-08-01,Hardin,4.0
2019-08-01,Harris,101.0
2019-08-01,Harrison,3.0
2019-08-01,Hartley,0.0
2019-08-01,Haskell,1.0
2019-08-01,Hays,5.0
2019-08-01,Hemphill,0.0
2019-08-01,Henderson,7.0
2019-08-01,Hidalgo,21.0
2019-08-01,Hill,3.0
2019-08-01,Hockley,2.0
2019-08-01,Hood,4.0
2019-08-01,Hopkins,3.0
2019-08-01,Houston,2.0
2019-08-01,Howard,3.0
2019-08-01,Hudspeth,0.0
2019-08-01,Hunt,5.0
2019-08-01,Hutchinson,1.0
2019-08-01,Irion,0.0
2019-08-01,Jack,0.0
2019-08-01,Jackson,3.0
2019-08-01,Jasper,2.0
2019-08-01,Jeff Davis,0.0
2019-08-01,Jefferson,11.0
2019-08-01,Jim Hogg,0.0
2019-08-01,Jim Wells,2.0
2019-08-01,Johnson,8.0
2019-08-01,Jones,1.0
2019-08-01,Karnes,1.0
2019-08-01,Kaufman,7.0
2019-08-01,Kendall,6.0
2019-08-01,Kenedy,0.0
2019-08-01,Kent,0.0
2019-08-01,Kerr,7.0
2019-08-01,Kimble,1.0
2019-08-01,King,0.0
2019-08-01,Kinney,0.0
2019-08-01,Kleberg,2.0
2019-08-01,Knox,0.0
2019-08-01,Lamar,4.0
2019-08-01,Lamb,2.0
2019-08-01,Lampasas,3.0
2019-08-01,La Salle,1.0
2019-08-01,Lavaca,4.0
2019-08-01,Lee,2.0
2019-08-01,Leon,1.0
2019-08-01,Liberty,5.0
2019-08-01,Limestone,3.0
2019-08-01,Lipscomb,0.0
2019-08-01,Live Oak,1.0
2019-08-01,Llano,2.0
2019-08-01,Loving,0.0
2019-08-01,Lubbock,11.0
2019-08-01,Lynn,1.0
2019-08-01,McCulloch,0.0
2019-08-01,McLennan,13.0
2019-08-01,McMullen,0.0
2019-08-01,Madison,2.0
2019-08-01,Marion,1.0
2019-08-01,Martin,0.0
2019-08-01,Mason,0.0
2019-08-01,Matagorda,2.0
2019-08-01,Maverick,2.0
2019-08-01,Medina,4.0
2019-08-01,Menard,0.0
2019-08-01,Midland,4.0
2019-08-01,Milam,1.0
2019-08-01,Mills,1.0
2019-08-01,Mitchell,1.0
2019-08-01,Montague,2.0
2019-08-01,Montgomery,9.0
2019-08-01,Moore,1.0
2019-08-01,Morris,1.0
2019-08-01,Motley,0.0
2019-08-01,Nacogdoches,7.0
2019-08-01,Navarro,4.0
2019-08-01,Newton,1.0
2019-08-01,Nolan,1.0
2019-08-01,Nueces,13.0
2019-08-01,Ochiltree,0.0
2019-08-01,Oldham,0.0
2019-08-01,Orange,3.0
2019-08-01,Palo Pinto,3.0
2019-08-01,Panola,3.0
2019-08-01,Parker,8.0
2019-08-01,Parmer,2.0
2019-08-01,Pecos,1.0
2019-08-01,Polk,4.0
2019-08-01,Potter,5.0
2019-08-01,Presidio,0.0
2019-08-01,Rains,0.0
2019-08-01,Randall,3.0
2019-08-01,Reagan,0.0
2019-08-01,Real,0.0
2019-08-01,Red River,2.0
2019-08-01,Reeves,1.0
2019-08-01,Refugio,0.0
2019-08-01,Roberts,0.0
2019-08-01,Robertson,2.0
2019-08-01,Rockwall,6.0
2019-08-01,Runnels,1.0
2019-08-01,Rusk,2.0
2019-08-01,Sabine,2.0
2019-08-01,San Augustine,3.0
2019-08-01,San Jacinto,1.0
2019-08-01,San Patricio,2.0
2019-08-01,San Saba,0.0
2019-08-01,Schleicher,0.0
2019-08-01,Scurry,3.0
2019-08-01,Shackelford,0.0
2019-08-01,Shelby,3.0
2019-08-01,Sherman,0.0
2019-08-01,Smith,13.0
2019-08-01,Somervell,2.0
2019-08-01,Starr,2.0
2019-08-01,Stephens,0.0
2019-08-01,Sterling,1.0
2019-08-01,Stonewall,1.0
2019-08-01,Sutton,0.0
2019-08-01,Swisher,2.0
2019-08-01,Tarrant,64.0
2019-08-01,Taylor,5.0
2019-08-01,Terrell,0.0
2019-08-01,Terry,1.0
2019-08-01,Throckmorton,0.0
2019-08-01,Titus,3.0
2019-08-01,Tom Green,5.0
2019-08-01,Travis,23.0
2019-08-01,Trinity,3.0
2019-08-01,Tyler,2.0
2019-08-01,Upshur,2.0
2019-08-01,Upton,0.0
2019-08-01,Uvalde,2.0
2019-08-01,Val Verde,3.0
2019-08-01,Van Zandt,4.0
2019-08-01,Victoria,4.0
2019-08-01,Walker,3.0
2019-08-01,Waller,0.0
2019-08-01,Ward,1.0
2019-08-01,Washington,3.0
2019-08-01,Webb,5.0
2019-08-01,Wharton,4.0
2019-08-01,Wheeler,0.0
2019-08-01,Wichita,8.0
2019-08-01,Wilbarger,2.0
2019-08-01,Willacy,1.0
2019-08-01,Williamson,14.0
2019-08-01,Wilson,2.0
2019-08-01,Winkler,1.0
2019-08-01,Wise,3.0
2019-08-01,Wood,4.0
2019-08-01,Yoakum,0.0
2019-08-01,Young,3.0
2019-08-01,Zapata,0.0
